,pitch_id,is_strike
70083,60601cb1,1
70084,7b3185df,0
70085,aa75382d,0
70086,92203d70,0
70087,10bf966a,0
70088,fec6046a,1
70089,df9676fc,0
70090,20248394,0
70091,f2f27338,0
70092,21bd3116,1
70093,feba1704,1
70094,acb10237,0
70095,337b3dee,1
70096,35c47585,1
70097,86968190,1
70098,76f19088,1
70099,8d83d171,1
70100,b1feed7b,1
70101,e6bb7843,1
70102,a6f0551a,1
70103,b7687d07,0
70104,6032cd64,1
70105,3fde5d89,0
70106,058a1aba,1
70107,5965d251,1
70108,f1a4609e,1
70109,61cb6d4e,0
70110,5b44e8e7,1
70111,274ec874,1
70112,002ec88f,1
70113,dfeb631c,0
70114,b3a5135d,1
70115,f266a87b,1
70116,4186a2d7,1
70117,6dbf9814,1
70118,f9a74ea5,1
70119,d58d1f7d,1
70120,17acd825,1
70121,649fa544,1
70122,521890bf,1
70123,57274d87,1
70124,98e148a8,1
70125,42c91dc5,0
70126,7ef4ef35,1
70127,3edc398a,1
70128,027494f0,1
70129,21abe411,1
70130,e1796bd8,0
70131,b7ffa58d,0
70132,b20518c8,0
70133,0aaa77d7,1
70134,78161115,0
70135,d5c31c6e,0
70136,99ee5b12,0
70137,31552b1c,0
70138,9a772974,1
70139,c71a80a4,0
70140,99a72144,1
70141,4d15a757,1
70142,121b829a,0
70143,2d479f1a,0
70144,9151aa74,1
70145,647deec3,1
70146,b48d9464,1
70147,04e36767,1
70148,129ef620,0
70149,3f7cab46,1
70150,38df87a4,1
70151,ae4e8e7e,1
70152,7de28272,0
70153,bcae50fa,1
70154,4d881504,1
70155,61d7960b,1
70156,144e721b,0
70157,47b64cbc,0
70158,ab7951d5,0
70159,1cb687a4,1
70160,e5263f1c,1
70161,e01e96f4,0
70162,4279e908,0
70163,b0f182a8,1
70164,26c4f3a9,1
70165,34b36884,1
70166,446c8a59,0
70167,b20293cf,0
70168,069adaf8,1
70169,a0c8f7cd,0
70170,903407e5,1
70171,fba56a57,1
70172,4e2082a8,0
70173,89c10be0,0
70174,b65f4814,0
70175,1b2f8edb,1
70176,ae9d7564,0
70177,00212f08,1
70178,c588f496,1
70179,e6674076,1
70180,0a4af8a4,0
70181,58a3c24a,1
70182,eacbf11b,1
70183,43bfd291,1
70184,ed5506c2,1
70185,35aaa0ec,1
70186,6c59bc7c,1
70187,0ec8e321,1
70188,435f9c69,1
70189,766e529f,0
70190,f44cfe16,1
70191,3d35b455,1
70192,81a9b456,0
70193,6de15c4a,0
70194,852decfd,1
70195,0758d02c,1
70196,e873aedf,1
70197,6b40551e,1
70198,88843f26,1
70199,c1c78c6c,1
70200,67186bba,0
70201,01e4d4fc,0
70202,ee6601fd,0
70203,b8e03212,1
70204,90019a8b,1
70205,67c509ae,0
70206,af6e66d9,0
70207,51558f43,1
70208,73a7d841,1
70209,218fa338,1
70210,5b3239a3,1
70211,a7dac501,0
70212,bf65c3e7,1
70213,0d5b2e75,1
70214,5cdb1996,0
70215,a0234dae,0
70216,f5c525b0,1
70217,dc2b3e86,0
70218,8d2d0241,1
70219,0b715ba8,1
70220,44e43c41,1
70221,bc9ff2be,1
70222,3e664cac,0
70223,1aee7062,1
70224,30692d5c,1
70225,d3d974ee,0
70226,e6b0ecdf,1
70227,a46cbf07,1
70228,e6ab9cb4,1
70229,7717b529,1
70230,44a947f1,1
70231,117c57f7,1
70232,3881ccb9,0
70233,28077907,1
70234,5b174953,1
70235,92dc405c,0
70236,9d105b37,1
70237,9bab002f,0
70238,6690a00c,0
70239,03abfdbb,1
70240,44a417cc,0
70241,a493271e,1
70242,2e4ac72a,1
70243,b166ddd3,1
70244,03076879,0
70245,893eff2a,0
70246,40a36541,1
70247,2ddf5fd9,0
70248,5dfbf648,0
70249,47ac7019,0
70250,c1d46c70,0
70251,849d787f,0
70252,c546f78a,1
70253,d894ae9c,0
70254,8c9e3b38,0
70255,72fdb57b,1
70256,9940806d,1
70257,ea956c2e,0
70258,e77aa6bc,1
70259,af2f71e7,0
70260,402a9139,1
70261,35642403,1
70262,b6a7cbb5,1
70263,6575b9a4,1
70264,d929bed5,1
70265,428c2775,1
70266,b97588d8,0
70267,3bde2b61,1
70268,924bbb43,1
70269,7b576d06,1
70270,236d2433,0
70271,e291f3da,1
70272,30f4ec14,1
70273,6b650d3b,0
70274,f9ce97fa,1
70275,e66e72e5,1
70276,6ae18672,1
70277,d46acdb3,0
70278,f8d7f528,1
70279,7034c9c3,0
70280,2ca3928d,1
70281,5d4ceafb,1
70282,62b832a2,1
70283,ac99de0a,1
70284,779d7d6c,1
70285,452e5988,1
70286,66336bcc,0
70287,bd56371e,0
70288,9d0c01bb,0
70289,54f6dbc8,0
70290,a7390ef0,1
70291,dbab9dcf,0
70292,833ad024,0
70293,5728ff1c,1
70294,4ec6e4ce,0
70295,07f43a27,0
70296,e84466d5,1
70297,16f9c680,1
70298,4effd688,0
70299,237ace5b,0
70300,0e5e51f0,1
70301,d1de88ec,1
70302,55ecc0d2,0
70303,169245b5,1
70304,e2bd4780,1
70305,d8562755,0
70306,519f80db,1
70307,92027d98,0
70308,f7af1f3a,1
70309,e793fa1e,1
70310,067cd8a1,1
70311,21df9e1c,1
70312,b21a7eb5,1
70313,c7c3b864,1
70314,21d73e17,0
70315,45622e22,0
70316,14f3a298,0
70317,75e082dc,1
70318,70ee66c9,1
70319,39b0fbcb,0
70320,863deb30,0
70321,a9993ab1,1
70322,683d065c,0
70323,6dc90268,1
70324,d74bd4d2,1
70325,9613d3ab,1
70326,3a3371d4,0
70327,6086c848,1
70328,668d2aac,1
70329,0627fca3,1
70330,18a0e8fd,0
70331,393b916b,0
70332,4bc8a2fe,0
70333,a8adc9c0,1
70334,b948ecd6,1
70335,f8fe1a02,1
70336,4cc711e7,0
70337,61c31696,1
70338,8471e4ab,1
70339,d46021dc,0
70340,9c268955,0
70341,2c347e07,1
70342,75abd966,0
70343,fb4a35d7,0
70344,b2728725,0
70345,7e2da295,1
70346,9643a89e,1
70347,ed6b9ced,1
70348,836e524f,1
70349,3c97af35,0
70350,c601072c,1
70351,d394c092,0
70352,e2fcebcf,1
70353,7c0b4c0f,0
70354,0f3e404e,1
70355,4c4c91c1,0
70356,a8ce57d4,1
70357,b016b4ff,1
70358,3635272f,1
70359,937ef525,1
70360,25d7a79f,0
70361,d98e3f5f,0
70362,fc7cec37,0
70363,fbe794fa,0
70364,068dec01,1
70365,69d8cb43,1
70366,057110c2,1
70367,fa3c94dc,1
70368,2502ff76,1
70369,27efec25,1
70370,47e5b555,1
70371,ab32117c,1
70372,b5d1d5b0,0
70373,498c31eb,1
70374,7e1e8e7a,1
70375,29e3ffe0,0
70376,baf356c7,1
70377,b1e921aa,0
70378,3d874994,1
70379,c9b4ed7c,0
70380,1f64c328,1
70381,2dfe4eb9,1
70382,b901392e,1
70383,de95284f,0
70384,051bd58f,1
70385,2c95970b,1
70386,fd6df34c,0
70387,0c812766,1
70388,c234aa64,0
70389,64b6a7b0,1
70390,97f2d360,1
70391,3f73efb2,0
70392,2adbc914,1
70393,d9aaef53,1
70394,a2d68f19,0
70395,c96e336b,1
70396,44cbdf42,0
70397,8e2124cc,1
70398,fd4a79c9,0
70399,4ba60cd8,1
70400,d39d219e,0
70401,049d44e3,0
70402,9fa3c575,1
70403,34c92769,1
70404,60b620ed,1
70405,a56896bc,1
70406,12acbadf,1
70407,d731685e,1
70408,17e4f4c6,1
70409,9095743b,1
70410,946b1820,0
70411,0b475669,1
70412,f6c5a033,0
70413,8d3e6403,1
70414,7c090d89,0
70415,e5b7f2b1,0
70416,f24777b0,1
70417,ea7d5c79,0
70418,d52791ab,1
70419,8602660d,0
70420,4b877b8e,1
70421,e83884b0,1
70422,6eb00441,1
70423,12b1c4a4,0
70424,42b5626a,0
70425,a3e91b71,1
70426,9d006a8e,1
70427,9df831c3,1
70428,534ae4b2,1
70429,1b95a43a,1
70430,84924afa,0
70431,28c52e1b,0
70432,af1c031c,1
70433,7691578f,0
70434,b9abeecc,1
70435,4a9d8119,0
70436,1bfbf7af,0
70437,42894abc,1
70438,1431b51d,1
70439,2e82f98c,0
70440,802c8138,1
70441,22c34a5a,0
70442,3b642e26,0
70443,e513ea19,1
70444,fe7e34c0,1
70445,3192b4ed,1
70446,fbb236d8,1
70447,9672af42,1
70448,418ca609,1
70449,fc98c179,1
70450,5714b1dd,1
70451,ca87d08b,1
70452,4e01612d,0
70453,c78f6f80,1
70454,246a6902,1
70455,4ae00fa2,1
70456,583b229e,0
70457,16b8b80f,1
70458,23f8bc19,1
70459,971e2ad9,1
70460,eb3354a9,1
70461,0e51c7e1,0
70462,48a284d0,1
70463,acecd3f4,1
70464,82073857,1
70465,49ddcc32,1
70466,74dfa775,1
70467,76720c77,1
70468,c5475c92,0
70469,c33cf004,1
70470,674a390d,1
70471,6e27e1d4,1
70472,2431a35d,1
70473,7d9c5f19,1
70474,7cf154c7,1
70475,5897e0ab,1
70476,e18f64a9,0
70477,6986545f,0
70478,6dd33b80,1
70479,3bb6f789,1
70480,09fab1e5,1
70481,8012434b,1
70482,932a8ac8,1
70483,e2d51145,1
70484,942d06b2,1
70485,4f62862b,0
70486,5a9f5bc3,1
70487,abc99f73,1
70488,696188ce,1
70489,52df869a,1
70490,f390d981,1
70491,a96e6461,1
70492,c0c54856,1
70493,643e39b6,1
70494,3cc2ec0e,1
70495,358225d2,0
70496,a29bd54d,0
70497,d1370010,1
70498,d8b1d52d,0
70499,7df382df,1
70500,d8d3d610,0
70501,58cd7981,1
70502,514ee5a5,0
70503,a5834636,0
70504,dad9bbcb,1
70505,14d08c0d,1
70506,f26d1549,1
70507,785db5bc,1
70508,ccc36a2a,1
70509,2e07e304,1
70510,2352df06,0
70511,e7f79d37,1
70512,17650ec0,0
70513,5b6f3c74,1
70514,846a3a7d,1
70515,ee2395c5,0
70516,64a6fd20,1
70517,254f98ed,1
70518,e9f3ba01,1
70519,1dd33802,1
70520,c727e055,0
70521,d7e02d62,1
70522,426cda5e,1
70523,d442fe46,0
70524,4bef6577,1
70525,905ba57e,1
70526,977495c5,0
70527,644b9152,1
70528,2922813d,1
70529,834789e2,1
70530,45a024c7,1
70531,fc6a9769,1
70532,3fda0974,1
70533,919c6e4a,0
70534,f78bdf36,1
70535,3bf458ec,1
70536,99dde325,0
70537,765b67b4,1
70538,64d2455e,1
70539,fba20f84,1
70540,f9afeb84,0
70541,bc59ed45,1
70542,32a4a3fe,1
70543,e58a56d0,1
70544,348989fd,0
70545,636ea276,1
70546,b0d56b95,1
70547,ad84ff82,0
70548,82c175ba,0
70549,c1f03842,0
70550,ff449eee,1
70551,df551d35,1
70552,56d16278,1
70553,f4c8652a,1
70554,d835bb9f,1
70555,287704d7,1
70556,33ca5907,1
70557,dd1514a7,1
70558,49d3a103,0
70559,4aece463,0
70560,141946f0,1
70561,8fe9eaab,1
70562,75a574be,0
70563,06718821,1
70564,294dfc52,1
70565,b1e000fb,1
70566,4bb28058,0
70567,052dc76d,1
70568,9de28459,0
70569,135a9563,1
70570,640cccc0,1
70571,e4394d84,1
70572,ff2769f4,0
70573,d1d429ea,1
70574,1e16b2a2,1
70575,f7b8dbd0,0
70576,abf5969f,1
70577,52254b8c,1
70578,5a83a118,1
70579,87f492ad,1
70580,eda126a3,1
70581,ce5d71c3,1
70582,10785c66,1
70583,3435d7f7,0
70584,97a4552d,1
70585,c8b56c1f,0
70586,4c75633a,1
70587,42af9abb,0
70588,deac9a6d,1
70589,e00ec492,0
70590,c09a2a25,1
70591,bf987b56,1
70592,02a49a7a,0
70593,e13c18fd,0
70594,da485b0d,1
70595,38beea4e,1
70596,b8fb711a,1
70597,a5cee4c9,0
70598,860ea210,0
70599,5f0f40f6,0
70600,1c1427a1,0
70601,654ec048,1
70602,89135110,0
70603,e01b3eb4,0
70604,7e0550d0,1
70605,26840017,1
70606,bb1ce2f0,1
70607,559c43b8,1
70608,74c539fc,0
70609,4285173e,0
70610,5e383c4d,0
70611,2f22992c,1
70612,ae1f77f1,1
70613,f6446c3f,1
70614,bfdcf77b,0
70615,97e69577,0
70616,7a841213,0
70617,7d119558,1
70618,81d500f3,1
70619,552f73aa,0
70620,08ba1e15,1
70621,55e06f8d,1
70622,b43fc38f,1
70623,a6563adb,1
70624,99a3e771,0
70625,60de5129,0
70626,5a07a487,0
70627,046442c8,1
70628,2afb01c9,1
70629,83d540fa,1
70630,16750042,0
70631,c54ca9fe,0
70632,db5e8a3d,1
70633,0fb38b36,1
70634,fd79e2fd,1
70635,174c3161,1
70636,f9d359bd,0
70637,36d5a2e8,1
70638,9c7bf6f3,0
70639,8a550f4e,1
70640,3e79aed9,1
70641,b8752683,1
70642,606d0fef,0
70643,13224561,1
70644,87fd1963,1
70645,3440cab5,1
70646,16bbac88,0
70647,4b3b1684,1
70648,c184dc66,1
70649,722b8c3e,0
70650,38e7b0b5,1
70651,1ca21371,0
70652,48ca162a,1
70653,baf4134a,1
70654,adc6789e,0
70655,fff68c49,1
70656,fb0d6b24,0
70657,94fc6721,0
70658,216074b2,0
70659,78a53e2e,0
70660,eb551dcb,1
70661,9d4e6b17,0
70662,f93d0b22,0
70663,e26b3b43,1
70664,b509341f,1
70665,0079c8e8,1
70666,628fe75e,0
70667,ad667701,1
70668,04483bca,1
70669,c8cc303c,1
70670,8e771170,0
70671,2849f5bc,1
70672,0f8951f3,1
70673,830c4c37,0
70674,3bf5671d,1
70675,2718d802,1
70676,b6922786,1
70677,b372b4d9,1
70678,936e8005,1
70679,c67f874a,0
70680,13f11799,0
70681,4b2ba269,1
70682,b46e3a8e,0
70683,3f23bbdc,0
70684,d961a115,0
70685,b93d23f3,0
70686,49e3979a,0
70687,95050901,1
70688,508a8b45,0
70689,36ddf6b9,1
70690,164f2b6a,1
70691,be0bbd7d,0
70692,682633cb,1
70693,c650dbef,1
70694,7a8e0697,1
70695,01445def,1
70696,71d2b8a6,1
70697,2f5da923,0
70698,0b00fde0,1
70699,9367b62b,1
70700,85b2096d,1
70701,cfc3a56e,0
70702,ba967ba3,0
70703,ce7a396e,0
70704,7c90568b,0
70705,a87848e7,0
70706,98c2adaa,0
70707,166e7b75,1
70708,da925e09,0
70709,aaacf7c6,1
70710,9d3706fe,0
70711,c0a5cd16,0
70712,39a14d47,1
70713,770614ea,1
70714,ea7d150d,0
70715,ba4585e2,0
70716,b1d0d949,1
70717,de27d0df,1
70718,a66c8826,1
70719,9066e474,0
70720,731c7fdd,1
70721,1c73f06f,0
70722,7cd20454,0
70723,4af0cc27,1
70724,1bc2918d,1
70725,18a3c2b5,1
70726,f79ee43c,0
70727,db6de209,1
70728,8ea55e06,0
70729,91c84ae4,1
70730,862eb885,1
70731,29134f91,0
70732,e3b41290,0
70733,d369449f,0
70734,1ad786ff,1
70735,3dc7f5b4,1
70736,a7f698d1,1
70737,35baf94e,1
70738,bfd3c510,1
70739,c20978c3,1
70740,389d6b4e,0
70741,5e137fed,1
70742,eda1c0bf,0
70743,657ee648,0
70744,e3a202cf,1
70745,851efdb6,1
70746,12d5a86c,0
70747,3ccab7f4,0
70748,50d8d752,1
70749,e2a28ff6,1
70750,447914c1,0
70751,f8176845,1
70752,9a6c257a,0
70753,d9cd4ca6,1
70754,70597959,0
70755,79b3d32a,0
70756,c95ded11,1
70757,e6866043,1
70758,b4ca283a,0
70759,41274f5c,1
70760,9fe45188,1
70761,15d54aaf,1
70762,ba0564b9,0
70763,77a9536c,1
70764,1e8feb2d,1
70765,4a384fc7,1
70766,802df979,1
70767,0242aa45,1
70768,af65bbb7,1
70769,a4ef2900,1
70770,beb0becf,1
70771,7cac415c,0
70772,b50377a4,0
70773,18349b10,1
70774,0f6b5f92,0
70775,8e2dbdca,1
70776,c644a8ab,1
70777,7594640d,0
70778,f8074b3a,1
70779,a11d1437,1
70780,3ca8cdb1,1
70781,a9848a11,1
70782,9d72ec11,0
70783,51df0a05,1
70784,54a583b8,0
70785,c58a5e1a,1
70786,3279863a,0
70787,7fbaa952,1
70788,0fdd3d9a,0
70789,adecaa35,1
70790,f0cdb3c5,1
70791,7887f6f0,1
70792,bb2384aa,1
70793,155ac56f,1
70794,b58bb415,1
70795,22dda957,0
70796,8298a625,1
70797,f74cab3d,1
70798,d6a7401d,0
70799,9250d2d1,1
70800,2edbd7e7,1
70801,f23a175d,1
70802,21fb765a,1
70803,94981bfd,1
70804,9098dd5b,1
70805,14b6e588,0
70806,04db2421,1
70807,0d28db62,0
70808,434a084b,1
70809,c5ba4003,1
70810,34af336b,1
70811,74ac75fb,1
70812,5437c15e,0
70813,d914f12a,0
70814,bc5e0982,1
70815,e7a9f376,0
70816,577d930a,0
70817,cfa4f44b,0
70818,d25493b5,0
70819,a8588d3f,1
70820,61903e08,1
70821,ddb9f968,1
70822,55b30c52,1
70823,8e340835,0
70824,86c3a098,1
70825,f01996fa,0
70826,b42439d6,1
70827,4b775369,1
70828,b75ab832,1
70829,75e0ca6e,1
70830,4bd39049,0
70831,ce566b48,0
70832,6e9c4217,1
70833,d3425e53,1
70834,7883d9ff,1
70835,09df3a55,1
70836,9fb0c899,1
70837,f2e0948f,1
70838,a8872b81,0
70839,1226e081,1
70840,1fcfb0a5,1
70841,069aa70c,0
70842,c97b1d2c,1
70843,1c19493d,0
70844,a5dcf0bf,1
70845,c3c650a4,1
70846,febb68b5,1
70847,8c24a6df,1
70848,89a1fee6,0
70849,9aaeddf1,1
70850,bd6a8a69,1
70851,d8d35641,1
70852,7d25ecde,0
70853,78b482de,1
70854,2dbb301a,1
70855,f366a964,0
70856,731fe281,1
70857,d577d29c,1
70858,f20a9bb7,1
70859,a0186fa7,1
70860,aa5dfa0a,1
70861,7f30329e,1
70862,c03a2c53,0
70863,ce08bb2b,0
70864,b6acb07a,1
70865,dfa35b9d,1
70866,8c24f437,1
70867,048d864c,0
70868,724cd1f2,1
70869,983ea30f,1
70870,5b1e9f06,1
70871,3e35235e,1
70872,b8e28684,1
70873,a1775931,0
70874,a2ea00c4,1
70875,71ccf1e0,0
70876,8f839fc5,1
70877,0b570606,0
70878,99755501,0
70879,951a8b03,1
70880,7f9e18f4,0
70881,ef9fe3de,0
70882,4f43e636,1
70883,ddb4b440,1
70884,334102d2,0
70885,60e00244,1
70886,3f71289b,0
70887,7fa98ffa,1
70888,961c2214,0
70889,6dfd4c41,0
70890,e5a4ab64,1
70891,b200dbc3,1
70892,cfbcbd8a,1
70893,ebb221cd,1
70894,71163451,1
70895,9348ce16,1
70896,f0267d74,0
70897,1ba4dd9d,0
70898,bd4b3341,1
70899,fedd4285,1
70900,d37b5fde,1
70901,382b0abf,1
70902,159e376a,1
70903,81f310f2,1
70904,1d24098f,0
70905,b09b4896,0
70906,955943f5,1
70907,78dd503c,0
70908,7504750b,0
70909,696558d4,0
70910,d56b4336,1
70911,5f60ae03,1
70912,35370ecf,1
70913,f8eb6d17,0
70914,01846d21,1
70915,f3dae52f,0
70916,cdd6dc33,1
70917,f6fee785,1
70918,283c4070,0
70919,34698c7b,0
70920,003891dd,1
70921,1080fb33,1
70922,6ec25636,1
70923,90baed5f,0
70924,c19838f4,1
70925,57d552f0,1
70926,3c6b976c,0
70927,98c374eb,1
70928,ad896170,1
70929,71edb2ac,0
70930,8364bbc6,1
70931,39d07e9c,1
70932,8cc9d3c7,1
70933,09060620,1
70934,a0c7fe52,0
70935,18c4dcc2,0
70936,25ffb61f,1
70937,6e256324,0
70938,e11380cc,1
70939,02c41143,1
70940,47a8a03f,1
70941,e43448d7,0
70942,a8053cdc,0
70943,2301450d,1
70944,c1dd44e6,1
70945,5ab52844,0
70946,5b927dfc,1
70947,bb86d4ea,0
70948,bf5bae70,1
70949,0e5cbb4f,1
70950,92f1e8c2,1
70951,6662089b,0
70952,991c8bb3,1
70953,d8f1038a,1
70954,29434dbe,1
70955,a0610d82,1
70956,fd707ab8,1
70957,6f2b3ffc,0
70958,63c35d80,0
70959,03b7c723,1
70960,03880cdc,1
70961,b65ffc71,1
70962,12468e25,0
70963,b68f163c,1
70964,d1e06dec,1
70965,ca4b3182,0
70966,c9477df5,0
70967,ce9de328,0
70968,e0646d8c,1
70969,53f05249,0
70970,c168edfa,1
70971,88263507,0
70972,d9671f81,0
70973,ea442adb,1
70974,480c3af5,0
70975,24673b10,1
70976,e2131616,0
70977,b2c3e52e,1
70978,af6caa9b,0
70979,a1801dad,0
70980,85870112,1
70981,d6380c6b,1
70982,6a3cf167,1
70983,19bb37ec,0
70984,8c16e02e,1
70985,10698997,1
70986,cede6158,0
70987,41c6671a,1
70988,bfad8032,1
70989,62fdcb5c,1
70990,6da6e42b,1
70991,502bed46,0
70992,ebfe1e87,0
70993,ae2f69c3,1
70994,1ae9310a,1
70995,5bf5a58c,1
70996,5e432917,0
70997,a5300474,1
70998,bea55843,1
70999,3e83545e,1
71000,89b679a2,1
71001,f9a3026a,1
71002,fcf71e57,0
71003,e9ad3e7b,0
71004,13beee54,1
71005,06d1159f,1
71006,723664a7,0
71007,5b07a26b,1
71008,697945d8,1
71009,4e5cf006,1
71010,a9b22919,1
71011,b18762b7,0
71012,f9fa9296,1
71013,e8e354b9,1
71014,1c119575,0
71015,392dbcef,0
71016,80318703,1
71017,61a3be19,0
71018,89628e72,1
71019,ca1e5181,0
71020,82d187d2,1
71021,b4734852,0
71022,f492571a,1
71023,b7d79472,1
71024,24446602,1
71025,7e4b0ae6,0
71026,d79002db,1
71027,f3602664,0
71028,59c798b5,0
71029,eb36509f,1
71030,e47f5fed,0
71031,121a8338,1
71032,8a7ab436,1
71033,843bff5c,0
71034,80ed46ea,1
71035,2eafc9be,0
71036,56fd0d56,1
71037,3996f2b1,1
71038,b3b5b842,0
71039,afc00d79,1
71040,9d39cdb4,0
71041,ebd9d2d4,0
71042,e2500afc,1
71043,3a99ddd8,1
71044,78d541d9,0
71045,4af11bbf,0
71046,467b5d62,1
71047,af9ddf97,0
71048,d31defc8,1
71049,17f08afb,0
71050,f8d0418a,0
71051,3b5c93f6,0
71052,ffbb1e2c,1
71053,0987d0e9,1
71054,7261ac67,1
71055,3f4e1136,1
71056,68a0b2c9,1
71057,d161323f,1
71058,a20391b8,1
71059,6f0386c7,1
71060,8d5046b9,1
71061,07e66577,1
71062,e8d0f0c3,0
71063,4639ebe0,1
71064,457c61fd,1
71065,b13b59ad,1
71066,1313f5d6,1
71067,197cb745,0
71068,7a590716,1
71069,65f6a9bd,1
71070,4c1f8970,1
71071,1705ec90,1
71072,46661c08,1
71073,fd8a7296,1
71074,7b8140b3,0
71075,9eb2a1b3,1
71076,63cbe4dc,0
71077,4b2c7f30,1
71078,4a5f0651,1
71079,232bdd79,1
71080,6a1bd739,0
71081,4eec35f1,0
71082,d5d3315d,1
71083,5b368d6f,1
71084,d0c30f1e,1
71085,f390bb6c,1
71086,952faa03,1
71087,6a9a16cb,1
71088,17ac8ce9,0
71089,1ad9c575,0
71090,f6380ba6,1
71091,3305065a,1
71092,002e30f8,1
71093,37797069,1
71094,12f3a16d,0
71095,d2929ba9,0
71096,d8bf31c9,0
71097,859d0ebf,0
71098,dacb7932,1
71099,1e29cd9c,1
71100,bbb1add3,1
71101,47468075,0
71102,fda2abfc,0
71103,f1a8b635,0
71104,cbb04091,0
71105,fec18c10,0
71106,a97ed7cb,1
71107,ad28da00,1
71108,947b78ab,1
71109,5898f283,0
71110,95dde05f,1
71111,870d0755,0
71112,602b6e47,0
71113,21cb4272,0
71114,21106b33,1
71115,b1042478,1
71116,0ce3fd2d,0
71117,1dff4916,1
71118,06a03016,0
71119,a84a89d0,1
71120,087f00c3,1
71121,72b46b01,1
71122,8b2cc65e,0
71123,70b91bc5,0
71124,b72b5818,1
71125,af267506,1
71126,cbb79f2e,1
71127,e6e21926,1
71128,deaf9e4a,1
71129,87e6e280,1
71130,1a0fcd91,1
71131,29e83cf9,0
71132,f6ed563d,0
71133,03f3cfbe,1
71134,c519c72c,0
71135,8d7c5e22,1
71136,ab598db8,1
71137,b06b1d73,1
71138,21e2ab7a,0
71139,153ab3c0,0
71140,62485e27,1
71141,04f9e742,1
71142,c4869a41,1
71143,e66a9015,0
71144,3d74afb4,0
71145,50b270d3,1
71146,9f388e5c,1
71147,8e73f81b,1
71148,b2ba5d70,1
71149,50456629,1
71150,c60948df,1
71151,06855e81,1
71152,c19c37eb,1
71153,cd2493cb,1
71154,18748ff2,1
71155,a2460c19,1
71156,4e26de0a,0
71157,d2510a9c,0
71158,69502238,0
71159,7085c23e,1
71160,9083be9d,1
71161,b983ef9d,1
71162,a1cd0340,0
71163,fc799a4b,1
71164,5d100b45,1
71165,997b4d17,1
71166,4e065f20,1
71167,dc855c0c,0
71168,abc1b0f2,1
71169,cc5d2695,1
71170,427e1f0b,1
71171,3ffce7ee,0
71172,6fb9995b,1
71173,c464b48f,1
71174,66214f45,1
71175,2c35cc49,0
71176,300641f5,1
71177,ddf93614,1
71178,4f3ffab8,0
71179,d0476239,1
71180,80d45510,0
71181,8e4686ec,1
71182,5e348dda,1
71183,a3e44b3e,1
71184,1ed48c7c,0
71185,0b50fbe1,0
71186,32e617fd,0
71187,f10347c1,1
71188,b4240021,1
71189,9a0b37be,0
71190,35cf583a,1
71191,36c4bbe8,0
71192,ae700e7b,0
71193,80c5f454,1
71194,3f5fb6c4,1
71195,0b065390,1
71196,b3f55012,0
71197,71317f36,1
71198,7a10ff6e,1
71199,a303cfa9,0
71200,361be2fc,0
71201,cb8c6520,1
71202,25ab8716,1
71203,5d13979c,0
71204,789f7f45,1
71205,22fad069,0
71206,bb1415eb,1
71207,32bf923c,1
71208,bef4347f,0
71209,3ab58410,0
71210,b021cd92,0
71211,e69f453d,1
71212,a0c16202,0
71213,ac44e2cb,0
71214,d7d250d7,1
71215,d1cb56ae,1
71216,3b5cc66f,1
71217,26f2494c,0
71218,be85c1fe,1
71219,486a6da2,0
71220,800a418f,1
71221,2a745d66,1
71222,b2427af1,0
71223,807d5559,1
71224,abd3f3d6,1
71225,4244d47e,1
71226,ca3b3045,1
71227,1f9db37d,1
71228,d97344b1,1
71229,706318b9,1
71230,ea3fa995,1
71231,4d4d2118,1
71232,9a0d7cec,0
71233,1024376d,0
71234,c96b8acc,1
71235,34754690,0
71236,545aeed2,1
71237,771e9273,1
71238,381c67aa,1
71239,8676bf4f,0
71240,53a4d02b,0
71241,9ece5856,1
71242,8def479a,0
71243,41b7dd9b,1
71244,695f8cdf,1
71245,e8f4d9fb,0
71246,526ce81e,1
71247,7860f029,1
71248,41636b6a,1
71249,e71a7840,0
71250,c81ad6e9,1
71251,7525bd99,0
71252,5e9ca94c,1
71253,4a684fce,1
71254,a6c95c7c,1
71255,8065fe55,1
71256,43f47b54,0
71257,c2b8911f,0
71258,fb85ac09,0
71259,3be424d9,1
71260,715769de,0
71261,2415fd80,0
71262,b8d14b61,1
71263,f7052d14,1
71264,cb275e8d,1
71265,510521fb,0
71266,ae085498,1
71267,172cd831,1
71268,613703ab,1
71269,053072b5,1
71270,00092d8a,1
71271,d5686252,1
71272,44e8865d,1
71273,28a152e5,1
71274,27bf523c,1
71275,49ecc15c,1
71276,2a49139c,1
71277,85edb23b,1
71278,cb32f020,1
71279,61709cd6,1
71280,836d3349,0
71281,61c9eed5,0
71282,a8b378ea,1
71283,c7e193ff,1
71284,56d483db,0
71285,5097e76a,1
71286,f6a778d3,0
71287,c1aeec15,0
71288,159be80c,0
71289,4a20017f,1
71290,c7a642a0,0
71291,35f58eea,1
71292,733c0118,0
71293,2b861433,1
71294,f8ef406c,0
71295,e28bfb21,1
71296,a510c599,0
71297,e54111e2,1
71298,cb054e2c,0
71299,77c18f7c,1
71300,accfc42e,1
71301,c808672b,0
71302,77f3681f,0
71303,7a335864,1
71304,43dbebcb,0
71305,31e4b6ca,0
71306,f684f146,1
71307,ecccc39f,0
71308,f1c31576,1
